6,7,7,29,24,24,24,28,7,7,29,24,24,24,28,70,7,7,7,7,29,56,28,7,10,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,56,56,56,56,56,56,56,56,28,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,56,56,56,56,56,56,56,56,56,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,56,56,56,56,56,56,56,56,56,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,55,56,56,56,56,56,56,56,56,56,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,51,53,53,53,53,60,53,53,53,50,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,49,49,49,49,72,49,49,49,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,49,49,49,49,71,49,49,49,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,48,52,52,52,52,59,52,52,52,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,
2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,
1,3,3,3,3,3,3,3,3,3,30,24,24,24,31,3,3,3,3,3,3,3,3,3,9
